complaint_id,txn_id,user_id,merchant_id,complaint_text,disputed_amount_clean,transaction_timestamp_clean,reported_timestamp_clean,bank_response_timestamp_clean,resolution_status_clean,severity_clean,reason_code_clean,channel_clean,report_delay_days,txn_fk_valid,user_fk_valid,merchant_fk_valid,txn_amount,merchant_category_final,txn_status,disputed_amount_imputed
CBK0000999,TXN00009812,USR25934,MCH4473,User reports money deducted but merchant denies receiving payment. details missing,2069.51,2026-03-11 14:54:18,2026-03-15 00:00:00,2026-04-01 00:00:00,OPEN,LOW,Customer Dispute,Call Center,3.0,True,False,False,20709.0,Medical / Pharmacy,SUCCESS,False
CBK0002761,TXN00017387,USR73413,MCH2266,User says UPI PIN was not entered by them.,303.26,2026-03-09 00:00:00,2026-03-12 11:20:23,2026-03-30 00:00:00,OPEN,MEDIUM,Service Not Delivered,App,3.0,True,True,True,15565.86,Hotel / Lodging,SUCCESS,False
CBK0002125,TXN00011157,USR38625,MCH3327,Customer says transaction was not authorized. urgent,2138.06,2026-01-26 03:53:00,2026-02-10 00:00:00,2026-02-16 06:53:00,PENDING_BANK,MEDIUM,Customer Dispute,IVR,14.0,True,False,True,23576.79,Medical / Pharmacy,SUCCESS,False
CBK0002511,TXN00014471,USR91311,MCH8100,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,2509.27,2026-02-21 00:00:00,2026-02-27 00:00:00,,OPEN,HIGH,Account Takeover,IVR,6.0,True,False,False,22228.52,Restaurant,FAILED,False
CBK0002548,TXN00003431,USR51725,MCH1320,User reports money deducted but merchant denies receiving payment.,3242.15,2026-01-01 00:00:00,2026-01-09 00:00:00,2026-01-09 00:08:00,OPEN,MEDIUM,Service Not Delivered,Chatbot,8.0,True,False,True,14527.95,Medical / Pharmacy,FAILED,False
CBK0002220,TXN00018020,USR89284,MCH2757,Payment made to unknown merchant as per customer statement.,1238.72,2026-03-15 13:36:00,2026-03-18 00:00:00,2026-04-10 01:36:14,CLOSED,LOW,Service Not Delivered,Call Center,2.0,True,False,True,1560.66,Grocery,SUCCESS,False
CBK0000131,,USR16031,MCH4997,Customer complaint text unclear due to poor call center notes.,1424.0,2026-02-21 20:10:28,2026-02-23 00:00:00,2026-03-21 00:00:00,IN_PROGRESS,HIGH,Unauthorized Transaction,Call Center,1.0,False,True,False,,,,False
CBK0001441,TXN00017441,USR80479,MCH2733,Customer says amount was debited twice.,766.94,2026-01-12 00:00:00,2026-01-15 00:00:00,,IN_PROGRESS,HIGH,Unauthorized Transaction,Call Center,3.0,True,False,True,13373.15,Transportation,SUCCESS,False
CBK0001641,TXN00012030,USR59679,MCH5954,Customer complaint text unclear due to poor call center notes.,7738.63,2026-03-30 18:54:00,,2026-04-23 00:00:00,REJECTED,LOW,Service Not Delivered,Call Center,,True,False,True,7738.63,Hotel / Lodging,PENDING,True
CBK0002766,TXN00011236,USR61715,MCH4062,Customer says amount was debited twice.,12760.0,2026-02-17 00:00:00,2026-02-19 00:00:00,2026-02-26 00:00:00,RESOLVED,LOW,Suspected Fraud,IVR,2.0,True,False,True,12760.0,Restaurant,SUCCESS,True
CBK0001084,TXN00017437,USR13933,MCH2265,Customer complaint text unclear due to poor call center notes.,1311.0,2026-01-17 10:41:08,2026-01-18 00:00:00,2026-02-09 00:00:00,PENDING_BANK,MEDIUM,Customer Dispute,Chatbot,0.0,True,False,True,10160.24,,SUCCESS,False
CBK0001109,TXN00008405,USR77137,MCH8779,Suspicious high-value payment disputed by customer.,1327.89,2026-02-18 00:00:00,2026-02-20 00:00:00,2026-02-28 01:12:00,CLOSED,MEDIUM,Duplicate Debit,App,2.0,True,False,True,11367.52,Misc Retail,SUCCESS,False
CBK0001142,TXN00013418,USR55881,MCH1320,User claims account was compromised before transaction.,6925.85,2026-01-13 19:02:00,2026-01-15 00:00:00,,CLOSED,MEDIUM,Service Not Delivered,IVR,1.0,True,False,True,23993.57,Transportation,PENDING,False
CBK0000777,,USR41853,MCH3327,Customer says amount was debited twice.,7674.18,2026-03-01 00:00:00,,,IN_PROGRESS,LOW,Unauthorized Transaction,Chatbot,,False,False,True,,,,False
CBK0002610,TXN00011255,USR62673,MCH3100,Merchant service was not delivered after payment.,2068.22,2026-01-06 00:00:00,2026-01-21 17:51:37,2026-01-25 17:51:37,OPEN,LOW,Account Takeover,Call Center,15.0,True,False,False,8219.44,Transportation,SUCCESS,False
CBK0000938,TXN00011273,USR80424,MCH1874,Customer says amount was debited twice.,1062.27,2026-02-16 00:00:00,2026-02-21 00:00:00,2026-02-28 00:00:00,RESOLVED,CRITICAL,Service Not Delivered,Branch,5.0,True,False,True,14088.96,Restaurant,SUCCESS,False
CBK0000720,TXN00009292,USR62461,MCH8044,Payment made to unknown merchant as per cust statement.,2299.02,2026-01-16 00:00:00,2026-01-21 00:00:00,,IN_PROGRESS,LOW,Suspected Fraud,Chatbot,5.0,True,False,True,13725.56,Hotel / Lodging,SUCCESS,False
CBK0000534,TXN00009187,USR89514,MCH5319,User says UPI PIN was not entered by them. details missing,3008.39,2026-01-18 00:00:00,2026-01-19 00:00:00,2026-02-07 00:00:00,CLOSED,LOW,Service Not Delivered,Email,1.0,True,False,False,18214.49,Transportation,SUCCESS,False
CBK0001713,TXN00019900,USR24117,MCH3622,Complaint received after multiple failed attempts. call dropped,4072.76,2026-01-19 00:00:00,2026-01-27 00:00:00,,IN_PROGRESS,MEDIUM,Service Not Delivered,Branch,8.0,True,False,False,7918.7,Grocery,FAILED,False
CBK0002694,TXN00017451,USR11727,MCH6810,Customer says transaction was not authorized.,1007.69,2026-03-04 00:00:00,2026-03-06 17:47:56,2026-03-25 00:00:00,PENDING_BANK,LOW,Service Not Delivered,IVR,2.0,True,False,False,24562.42,,SUCCESS,False
CBK0002018,TXN00005542,USR80304,MCH8953,Complaint received after multiple failed attempts.,236.16,2026-01-31 00:00:00,2026-02-01 10:25:53,,IN_PROGRESS,MEDIUM,Duplicate Debit,App,1.0,True,False,True,16242.4,Hotel / Lodging,SUCCESS,False
CBK0002775,TXN00018203,USR60939,MCH9570,Complaint received after multiple failed attempts.,1403.54,,2026-02-12 08:26:59,2026-02-15 08:26:00,CLOSED,LOW,Unauthorized Transaction,App,,True,False,False,24755.06,Restaurant,SUCCESS,False
CBK0002030,TXN00019111,USR11036,MCH5122,Payment made to unknown merchant as per customer statement.,1094.0,2026-01-15 00:00:00,2026-01-19 03:25:00,2026-01-22 00:00:00,REJECTED,HIGH,Unauthorized Transaction,Email,4.0,True,False,True,12522.63,Grocery,SUCCESS,False
CBK0002007,TXN00018681,USR53356,MCH5076,merchant service was not delivered after payment.,5525.44,2026-03-06 00:00:00,2026-03-06 00:00:00,,PENDING_BANK,MEDIUM,Wrong Amount,Chatbot,0.0,True,True,False,4418.9,Restaurant,FAILED,False
CBK0001825,TXN00000995,USR60939,MCH9788,customer says amount was debited twice.,9030.74,,2026-02-22 00:00:00,2026-03-06 00:00:00,IN_PROGRESS,MEDIUM,Suspected Fraud,App,,True,False,False,9030.74,Hotel / Lodging,SUCCESS,True
CBK0000191,TXN00016165,USR22024,MCH5684,Merchant service was not delivered after payment. urgent,4335.54,2026-02-10 00:00:00,2026-02-16 00:00:00,2026-02-19 00:00:00,CLOSED,HIGH,Service Not Delivered,Branch,6.0,True,True,True,10536.53,,SUCCESS,False
CBK0001412,TXN00007645,USR75440,MCH4862,Customer says transaction was not authorized.,1667.95,2026-02-23 00:00:00,2026-02-23 00:00:00,2026-03-21 10:58:05,IN_PROGRESS,CRITICAL,Service Not Delivered,Email,0.0,True,False,False,4126.3,Hotel / Lodging,SUCCESS,False
CBK0000015,TXN00003408,USR88037,MCH7845,Suspicious high-value payment disputed by cust.,895.1,,,2026-04-01 14:30:26,IN_PROGRESS,MEDIUM,Service Not Delivered,IVR,,True,True,True,24940.73,Medical / Pharmacy,SUCCESS,False
CBK0001722,TXN00001041,USR72483,MCH9013,customer says amount was debited twice.,1977.08,2026-01-06 00:00:00,2026-01-08 00:00:00,2026-01-18 00:00:00,PENDING_BANK,LOW,Wrong Amount,Branch,2.0,True,False,False,13491.89,Grocery,SUCCESS,False
CBK0000826,TXN00002919,USR50535,MCH2014,customer says amount was debited twice.,4331.37,2026-01-11 00:00:00,2026-01-13 00:00:00,,PENDING_BANK,HIGH,Suspected Fraud,IVR,2.0,True,False,True,10571.5,Grocery,SUCCESS,False
CBK0001912,TXN00004776,USR25848,MCH1193,Complaint received after multiple failed attempts.,2319.55,2026-01-17 01:51:00,2026-01-22 00:00:00,2026-01-30 21:51:51,REJECTED,HIGH,Service Not Delivered,Chatbot,4.0,True,False,True,20689.82,Grocery,SUCCESS,False
CBK0002561,TXN00002204,USR14039,MCH6810,User says UPI PIN was not entered by them.,455.59,2026-03-04 00:00:00,2026-03-08 00:00:00,2026-03-11 00:00:00,IN_PROGRESS,HIGH,Unauthorized Transaction,IVR,4.0,True,False,False,1060.2,Medical / Pharmacy,SUCCESS,False
CBK0000224,TXN00019488,USR33856,MCH7833,User says UPI PIN was not entered by them. urgent,6544.91,,2026-01-11 04:59:00,,CLOSED,MEDIUM,Service Not Delivered,Chatbot,,True,False,True,4477.62,Restaurant,SUCCESS,False
CBK0000554,TXN00016199,USR58457,MCH2818,Payment made to unknown merchant as per customer statement.,4366.91,2026-03-03 00:00:00,2026-03-13 00:00:00,2026-03-20 00:00:00,IN_PROGRESS,HIGH,Account Takeover,Chatbot,10.0,True,False,True,15797.09,Telecom,SUCCESS,False
CBK0001687,TXN00003168,USR79935,MCH8154,merchant service was not delivered after payment.,2132.64,2026-02-26 00:00:00,2026-03-01 00:00:00,2026-03-11 03:30:00,PENDING_BANK,MEDIUM,Suspected Fraud,Chatbot,3.0,True,False,True,2643.78,Transportation,FAILED,False
CBK0001186,TXN00018221,USR54313,MCH9511,User claims account was compromised before transaction. pls check asap,119.0,2026-01-30 00:00:00,2026-03-17 00:00:00,2026-04-03 00:00:00,OPEN,LOW,Wrong Amount,Branch,46.0,True,False,False,9208.06,Telecom,SUCCESS,False
CBK0000923,TXN00094657,USR35229,MCH1505,Merchant service was not delivered after payment.,2556.0,2026-03-23 00:00:00,2026-04-23 00:00:00,2026-04-26 00:00:00,CLOSED,HIGH,Wrong Amount,Branch,31.0,False,False,False,,,,False
CBK0000322,TXN00019719,USR68594,MCH8391,merchant service was not delivered after payment.,4373.83,2026-03-23 00:00:00,2026-04-02 20:20:18,2026-04-18 20:20:18,CLOSED,HIGH,Service Not Delivered,Branch,10.0,True,False,True,22907.0,Medical / Pharmacy,SUCCESS,False
CBK0000056,TXN00002715,USR49193,MCH9467,Merchant service was not delivered after payment.,43.83,2026-01-23 00:00:00,2026-02-03 08:44:00,,REJECTED,HIGH,Service Not Delivered,Chatbot,11.0,True,False,True,43.83,Transportation,SUCCESS,True
CBK0000778,TXN00004797,USR73637,MCH1026,customer says transaction was not authorized.,3784.33,2026-01-12 03:41:00,2026-02-27 00:00:00,,RESOLVED,MEDIUM,Unauthorized Transaction,Call Center,45.0,True,True,False,4115.53,Transportation,FAILED,False
CBK0001904,TXN00006057,USR27947,MCH5098,Merchant service was not delivered after payment.,378.18,2026-01-23 08:43:00,2026-01-26 00:00:00,2026-02-15 09:43:00,PENDING_BANK,HIGH,Wrong Amount,Call Center,2.0,True,True,False,11802.84,Department Store,SUCCESS,False
CBK0001858,TXN00019309,USR57601,MCH7194,User claims account was compromised before transaction.,6862.58,2026-01-10 00:00:00,2026-01-11 00:00:00,,IN_PROGRESS,HIGH,Customer Dispute,App,1.0,True,False,True,22398.14,Grocery,SUCCESS,False
CBK0001327,TXN00010704,USR57352,MCH9854,Complaint received after multiple failed attempts.,2880.65,2026-01-15 20:40:00,2026-01-21 00:00:00,,IN_PROGRESS,LOW,Suspected Fraud,Branch,5.0,True,False,False,24551.3,Medical / Pharmacy,SUCCESS,False
CBK0000612,TXN00008353,USR59073,MCH2016,customer says transaction was not authorized.,1208.71,2026-03-04 00:00:00,2026-03-06 18:57:42,2026-03-11 18:57:00,REJECTED,MEDIUM,Suspected Fraud,Branch,2.0,True,False,True,21312.45,Telecom,SUCCESS,False
CBK0001251,TXN00007334,USR34180,MCH8904,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,903.47,2026-03-05 00:00:00,2026-03-08 00:00:00,2026-03-19 00:00:00,CLOSED,LOW,Service Not Delivered,Chatbot,3.0,True,False,False,12967.14,Transportation,FAILED,False
CBK0000036,TXN00007642,USR23143,MCH2032,Customer says transaction was not authorized. NA,1258.0,2026-01-14 00:00:00,2026-01-17 16:21:03,2026-02-05 16:21:03,REJECTED,CRITICAL,Customer Dispute,Email,3.0,True,True,True,8323.93,Misc Retail,SUCCESS,False
CBK0001074,TXN00016035,USR30137,MCH4252,Customer complaint text unclear due to poor call center notes.,2162.74,2026-03-18 00:00:00,2026-03-20 00:00:00,,OPEN,MEDIUM,Duplicate Debit,Branch,2.0,True,False,False,18760.31,Misc Retail,SUCCESS,False
CBK0000045,TXN00018877,USR30701,MCH8391,Payment made to unknown merchant as per customer statement.,2653.61,,2026-03-10 00:00:00,,OPEN,CRITICAL,Service Not Delivered,Chatbot,,True,False,True,2633.71,Grocery,FAILED,False
CBK0002044,TXN00012234,USR38814,MCH2495,Customer says amount was debited twice.,1786.57,2026-02-25 00:00:00,2026-04-11 00:00:00,2026-04-17 00:00:00,PENDING_BANK,CRITICAL,Unauthorized Transaction,IVR,45.0,True,True,True,5311.01,,SUCCESS,False
CBK0002390,TXN00008564,USR53527,MCH1450,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,7520.47,2026-03-14 00:00:00,2026-03-20 12:52:19,2026-04-18 00:00:00,RESOLVED,MEDIUM,Service Not Delivered,Chatbot,6.0,True,False,True,22047.55,Restaurant,SUCCESS,False
CBK0000991,TXN00016978,USR85967,MCH9642,Customer says amount was debited twice.,3895.0,2026-03-28 06:01:00,2026-04-12 20:01:14,2026-04-12 00:00:00,CLOSED,MEDIUM,Suspected Fraud,IVR,15.0,True,False,True,22590.54,Restaurant,SUCCESS,False
CBK0001740,TXN00009712,USR32707,MCH4181,User reports money deducted but merchant denies receiving payment.,803.59,2026-01-28 00:00:00,2026-01-29 00:00:00,2026-02-28 00:00:00,CLOSED,MEDIUM,Customer Dispute,App,1.0,True,True,False,21493.04,,SUCCESS,False
CBK0000182,TXN00013078,USR91108,MCH4931,Suspicious high-value payment disputed by customer.,3943.46,2026-02-06 21:01:00,2026-02-06 00:00:00,2026-03-01 00:00:00,OPEN,CRITICAL,Service Not Delivered,App,,True,False,False,16342.48,Medical / Pharmacy,SUCCESS,False
CBK0002641,TXN00005655,USR10307,MCH4859,Merchant service was not delivered after payment.,5976.8,2026-02-27 00:00:00,2026-03-03 00:00:00,,OPEN,HIGH,Wrong Amount,Chatbot,4.0,True,False,True,3161.49,Grocery,SUCCESS,False
CBK0001106,TXN00081951,USR84942,MCH2073,Customer says transaction was not authorized. call dropped,3816.43,2026-02-12 01:12:00,,2026-03-12 00:00:00,PENDING_BANK,MEDIUM,Account Takeover,Branch,,False,False,False,,,,False
CBK0002466,TXN00013029,USR16995,MCH7040,Customer says transaction was not authorized.,1491.88,2026-01-13 05:39:00,2026-01-15 19:39:00,2026-01-25 19:39:06,REJECTED,MEDIUM,Service Not Delivered,Email,2.0,True,False,True,4658.35,Medical / Pharmacy,SUCCESS,False
CBK0001305,TXN00017826,USR89617,MCH5076,Payment made to unknown merchant as per customer statement.,5617.04,2026-01-18 23:38:00,2026-02-03 00:00:00,2026-02-24 00:00:00,IN_PROGRESS,LOW,Account Takeover,IVR,15.0,True,False,False,17859.44,Transportation,SUCCESS,False
CBK0002675,TXN00007158,USR38065,MCH6195,User reports money deducted but merchant denies receiving payment.,1520.53,2026-02-10 00:00:00,2026-02-25 18:38:29,2026-02-25 00:00:00,IN_PROGRESS,HIGH,Service Not Delivered,IVR,15.0,True,True,False,11550.54,Medical / Pharmacy,FAILED,False
CBK0002337,TXN00008947,USR74187,MCH2877,Customer says amount was debited twice.,4079.0,2026-01-05 00:00:00,2026-01-08 00:00:00,2026-01-14 00:00:00,RESOLVED,LOW,Customer Dispute,IVR,3.0,True,True,False,19540.26,Medical / Pharmacy,SUCCESS,False
CBK0000211,TXN00019098,USR76655,MCH2383,Complaint received after multiple failed attempts.,536.94,2026-02-12 00:00:00,2026-02-27 00:00:00,2026-03-14 00:00:00,PENDING_BANK,MEDIUM,Account Takeover,Email,15.0,True,True,True,15205.68,Medical / Pharmacy,SUCCESS,False
CBK0000042,TXN00001246,USR48537,MCH2700,customer says transaction was not authorized.,702.0,2026-02-08 00:00:00,,2026-02-25 00:00:00,CLOSED,HIGH,Customer Dispute,IVR,,True,False,False,15659.25,Grocery,FAILED,False
CBK0002778,TXN00034155,USR63286,MCH5795,Suspicious high-value payment disputed by customer.,736.99,2026-03-31 00:00:00,2026-05-15 00:00:00,,PENDING_BANK,MEDIUM,Service Not Delivered,Chatbot,45.0,False,False,True,,,,False
CBK0002652,TXN00008454,USR79705,MCH2757,Suspicious high-value payment disputed by customer.,268.0,,2026-02-27 00:00:00,2026-03-14 00:00:00,PENDING_BANK,MEDIUM,Account Takeover,Chatbot,,True,True,True,11044.27,Medical / Pharmacy,SUCCESS,False
CBK0000226,TXN00015815,USR35149,MCH8971,Customer complaint text unclear due to poor call center notes.,458.03,2026-02-11 01:43:00,2026-02-26 00:00:00,,IN_PROGRESS,LOW,Customer Dispute,Email,14.0,True,False,False,9326.52,Grocery,SUCCESS,False
CBK0001226,TXN00014655,USR64776,MCH4837,customer complaint text unclear due to poor call center notes.,290.31,2026-01-19 00:00:00,2026-01-29 00:00:00,2026-02-08 00:00:00,PENDING_BANK,HIGH,Duplicate Debit,Chatbot,10.0,True,False,False,11900.09,Misc Retail,SUCCESS,False
CBK0001961,TXN00004780,USR62254,MCH9817,Customer says transaction was not authorized.,673.13,2026-02-05 00:00:00,2026-02-06 00:00:00,,PENDING_BANK,HIGH,Suspected Fraud,IVR,1.0,True,True,False,5846.85,Transportation,SUCCESS,False
CBK0001650,TXN00007842,USR43371,MCH9291,Customer says amount was debited twice.,5443.0,2026-03-24 00:00:00,2026-03-27 00:00:00,2026-04-21 00:00:00,IN_PROGRESS,LOW,Wrong Amount,IVR,3.0,True,False,True,10993.3,Hotel / Lodging,FAILED,False
CBK0002294,TXN00004771,USR12753,MCH9267,Complaint received after multiple failed attempts.,5005.08,2026-02-03 00:00:00,2026-02-19 00:00:00,,PENDING_BANK,CRITICAL,Customer Dispute,Chatbot,16.0,True,True,False,184.49,Grocery,SUCCESS,False
CBK0000256,TXN00001617,USR63778,MCH6614,User reports money deducted but merchant denies receiving payment.,14278.2,2026-01-29 00:00:00,2026-01-30 00:00:00,2026-02-17 00:00:00,IN_PROGRESS,LOW,Service Not Delivered,IVR,1.0,True,False,False,24853.54,Grocery,SUCCESS,False
CBK0000634,TXN00003160,USR20310,MCH5168,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,11376.0,2026-03-14 00:00:00,2026-03-14 07:16:00,,REJECTED,LOW,Wrong Amount,Email,0.0,True,True,False,7316.65,Grocery,SUCCESS,False
CBK0001898,TXN00012370,USR72048,MCH5535,User claims account was compromised before transaction.,9690.23,2026-03-29 00:00:00,2026-04-02 00:00:00,,OPEN,MEDIUM,Duplicate Debit,Call Center,4.0,True,False,False,21023.82,Transportation,FAILED,False
CBK0001953,TXN00002867,USR48061,MCH8600,Suspicious high-value payment disputed by customer.,4361.29,2026-01-15 00:00:00,2026-01-16 10:12:56,2026-01-24 00:00:00,PENDING_BANK,LOW,Customer Dispute,Email,1.0,True,False,True,12922.0,Department Store,SUCCESS,False
CBK0000414,TXN00071282,USR51465,MCH8403,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,4105.21,2026-03-05 00:00:00,2026-03-21 02:45:00,2026-03-30 02:45:00,IN_PROGRESS,CRITICAL,Account Takeover,Call Center,16.0,False,False,False,,,,False
CBK0000229,TXN00011498,USR25152,MCH5516,User says UPI PIN was not entered by them.,1209.77,2026-03-10 08:33:00,2026-03-13 00:00:00,2026-03-18 16:33:39,IN_PROGRESS,LOW,Suspected Fraud,Chatbot,2.0,True,False,True,9971.01,Apparel,SUCCESS,False
CBK0002621,TXN00013196,USR25302,MCH2285,Merchant service was not delivered after payment.,4814.0,2026-01-05 00:00:00,2026-01-08 00:00:00,2026-02-06 00:00:00,PENDING_BANK,MEDIUM,Service Not Delivered,Branch,3.0,True,False,False,21251.0,Grocery,PENDING,False
CBK0002599,TXN00015427,USR46465,MCH3243,Customer says transaction was not authorized. NA,1089.6,2026-03-04 00:00:00,2026-04-04 00:00:00,2026-04-18 00:00:00,OPEN,MEDIUM,Suspected Fraud,Chatbot,31.0,True,True,False,15289.74,Hotel / Lodging,SUCCESS,False
CBK0001385,TXN00015532,USR43241,MCH2822,Customer says transaction was not authorized.,90.26,2026-02-02 21:47:00,2026-02-03 00:00:00,2026-02-15 00:00:00,PENDING_BANK,CRITICAL,Account Takeover,App,0.0,True,True,False,16399.67,Misc Retail,SUCCESS,False
CBK0001645,TXN00004849,USR87914,MCH2065,Payment made to unknown merchant as per customer statement.,1212.0,2026-03-31 15:04:00,2026-04-03 00:00:00,2026-04-04 09:04:41,IN_PROGRESS,MEDIUM,Service Not Delivered,Branch,2.0,True,False,False,19090.26,Hotel / Lodging,SUCCESS,False
CBK0000995,TXN00005999,USR40639,MCH1381,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,3530.1,2026-01-11 20:47:00,2026-01-13 00:00:00,,IN_PROGRESS,LOW,Service Not Delivered,Chatbot,1.0,True,False,False,12137.41,Telecom,SUCCESS,False
CBK0000553,TXN00001388,USR38124,MCH8462,merchant service was not delivered after payment.,5809.0,2026-03-07 00:00:00,2026-03-09 16:59:00,2026-03-18 00:00:00,CLOSED,HIGH,Service Not Delivered,Email,2.0,True,True,False,3280.53,Grocery,SUCCESS,False
CBK0000812,TXN00003721,USR76959,MCH8190,User says UPI PIN was not entered by them.,3807.76,,2026-03-05 00:00:00,,CLOSED,HIGH,Suspected Fraud,Branch,,True,False,False,8591.23,Grocery,SUCCESS,False
CBK0000841,TXN00007967,USR49028,MCH7643,Customer says transaction was not authorized. call dropped,6879.64,2026-03-31 00:00:00,2026-04-11 00:00:00,2026-04-12 01:44:00,REJECTED,HIGH,Service Not Delivered,IVR,11.0,True,False,False,6879.64,,SUCCESS,True
