txn_id,user_id,merchant_id,amount,amount_was_negative,txn_timestamp,utr_clean,utr_missing_or_invalid,mcc_clean,status_clean,has_kyc_match,has_merchant_match,merchant_category_clean,merchant_status_clean,kyc_status_clean,risk_segment_clean,merchant_category_final
TXN00014073,USR10011,MCH6493,8691.46,False,2026-01-21 09:02:39,UTR8405170927,False,7011,SUCCESS,False,True,,INACTIVE,,,Hotel / Lodging
TXN00009370,USR84196,MCH2973,14538.35,False,2026-02-02 12:51:43,UTR0763274197,False,,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00004823,USR85578,MCH1727,9432.58,False,2026-03-04 14:04:29,UTR1717188416,False,7011,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00005997,USR68653,MCH3154,12585.48,False,2026-03-05 16:52:10,UTR6081951325,False,5812,PENDING,False,True,Transportation,INACTIVE,,,Transportation
TXN00019960,USR92221,MCH2078,12558.18,False,2026-03-08 13:01:20,UTR3043830263,False,5912,SUCCESS,True,True,Department Store,ACTIVE,VERIFIED,MEDIUM,Department Store
TXN00015497,USR39723,MCH8057,10195.88,False,2026-03-03 03:00:00,UTR5850568133,False,5411,SUCCESS,True,True,Medical / Pharmacy,ACTIVE,VERIFIED,LOW,Medical / Pharmacy
TXN00019390,USR47686,MCH7731,11241.43,False,2026-02-24 03:37:18,UTR1759400787,False,5411,SUCCESS,True,True,Hotel / Lodging,ACTIVE,VERIFIED,LOW,Hotel / Lodging
TXN00014042,USR39590,MCH9822,3828.62,False,2026-03-15 01:10:49,UTR5507405467,False,5411,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00004639,USR36098,MCH9037,18798.11,False,2026-01-08 07:57:56,UTR9243872419,False,4131,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00017311,USR35832,MCH5015,14605.13,False,2026-01-18 08:20:51,UTR6449030389,False,4131,FAILED,True,True,Restaurant,ACTIVE,VERIFIED,LOW,Restaurant
TXN00012016,USR29516,MCH9703,15611.02,False,2026-03-11 06:43:28,UTR5277177663,False,7011,SUCCESS,True,False,,,VERIFIED,LOW,Hotel / Lodging
TXN00010995,USR24701,MCH7792,21761.57,False,2026-01-06 10:36:01,UTR6844274704,False,,FAILED,False,False,,,,,
TXN00012765,USR17798,MCH7964,19044.0,False,2026-03-17 22:33:22,UTR0496280334,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00015719,USR85060,MCH3414,9048.65,False,2026-02-18 02:37:01,UTR2166782207,False,,PENDING,False,True,Telecom,ACTIVE,,,Telecom
TXN00010053,USR90503,MCH7068,22595.0,False,2026-01-27 11:10:55,UTR1333033332,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00018215,USR98722,MCH1790,17218.1,False,2026-02-07 00:00:00,UTR1787122706,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00019269,USR46014,MCH8188,16390.09,False,2026-03-15 06:57:44,,True,4131,SUCCESS,True,True,Misc Retail,INACTIVE,REJECTED,LOW,Misc Retail
TXN00017412,USR18720,MCH7782,8733.93,True,2026-03-29 04:14:46,UTR1576637438,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00014285,USR93961,MCH7509,11241.99,False,2026-03-27 23:27:43,UTR5200007813,False,5812,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00009966,USR48797,MCH2347,14140.75,False,2026-03-05 23:56:38,UTR0861512265,False,5912,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00000865,USR76508,MCH4820,10025.07,False,2026-01-14 10:26:05,UTR9044797372,False,5912,SUCCESS,True,False,,,PENDING,LOW,Medical / Pharmacy
TXN00001056,USR38177,MCH7951,8774.29,False,2026-03-22 11:01:40,UTR9236962006,False,,SUCCESS,True,True,Hotel / Lodging,ACTIVE,PENDING,MEDIUM,Hotel / Lodging
TXN00017333,USR70632,MCH2057,4258.21,False,2026-02-28 20:20:25,UTR3534733424,False,,SUCCESS,False,False,,,,,
TXN00018185,USR28643,MCH3594,7159.0,False,2026-03-04 02:32:05,UTR7052685122,False,,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00018381,USR95612,MCH9617,1469.32,False,2026-03-13 03:11:28,UTR8861162157,False,,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00003185,USR18294,MCH7284,12879.99,False,2026-03-12 10:07:40,UTR0402193177,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00009141,USR94622,MCH6061,10128.72,False,2026-03-16 16:15:54,UTR8291681402,False,,FAILED,True,True,Grocery,ACTIVE,REJECTED,LOW,Grocery
TXN00007048,USR70548,MCH3186,518.0,False,2026-02-25 14:31:51,UTR0602025204,False,5912,SUCCESS,True,False,,,REJECTED,MEDIUM,Medical / Pharmacy
TXN00008554,USR41933,MCH7950,10335.73,False,2026-03-31 21:33:20,UTR6305446339,False,4131,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00007438,USR42543,MCH9912,5696.07,False,2026-03-07 21:09:28,UTR3501838284,False,,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00006433,USR66118,MCH9280,22042.07,False,2026-03-05 14:11:56,UTR8523104833,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00001685,USR61608,MCH8190,3321.79,False,2026-03-14 08:22:37,UTR4450140730,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00011799,USR60882,MCH1007,3323.23,False,2026-01-03 19:54:19,UTR9480250074,False,7011,SUCCESS,False,True,Hotel / Lodging,INACTIVE,,,Hotel / Lodging
TXN00013862,USR87333,MCH3091,7434.96,False,2026-01-17 15:17:50,,True,5411,SUCCESS,False,False,,,,,Grocery
TXN00009804,USR89886,MCH7869,16898.53,False,2026-03-07 01:22:01,UTR9428785271,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00018503,USR29162,MCH4293,18335.53,False,2026-01-22 18:00:26,UTR1246045189,False,5812,SUCCESS,True,False,,,VERIFIED,MEDIUM,Restaurant
TXN00010152,USR96236,MCH6597,6013.28,False,2026-01-07 01:22:23,UTR0640299185,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00005613,USR78070,MCH7656,20533.27,False,2026-03-23 13:00:10,UTR4572945442,False,,SUCCESS,True,False,,,VERIFIED,LOW,
TXN00007922,USR14774,MCH3157,17804.68,False,2026-02-22 06:39:07,UTR9773382522,False,7011,SUCCESS,True,False,,,VERIFIED,LOW,Hotel / Lodging
TXN00000389,USR79692,MCH8452,18768.0,False,2026-01-06 16:37:49,UTR9578009412,False,5411,FAILED,False,False,,,,,Grocery
TXN00010315,USR19843,MCH7785,17734.71,False,2026-01-15 11:05:13,UTR2109361369,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00015812,USR69525,MCH9506,1344.88,False,2026-02-04 08:16:07,,True,7011,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00019956,USR74523,MCH3077,24912.26,False,2026-02-17 14:00:02,UTR6766326718,False,,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00017639,USR37219,MCH2622,12217.96,False,2026-02-01 06:06:28,UTR2792646999,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00009576,USR73738,MCH8866,8438.0,False,2026-03-07 03:14:27,UTR9130290064,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00012084,USR17031,MCH7570,5283.85,False,2026-02-12 05:59:36,UTR5785665758,False,5912,SUCCESS,True,False,,,VERIFIED,MEDIUM,Medical / Pharmacy
TXN00001820,USR67534,MCH8067,9554.67,False,2026-02-07 17:36:37,UTR4383173636,False,4131,FAILED,False,False,,,,,Transportation
TXN00019642,USR60252,MCH5617,22313.86,False,2026-03-30 03:00:52,UTR3654691894,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00009123,USR25249,MCH1297,16439.53,False,2026-01-16 00:00:00,UTR5361667875,False,5912,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00007596,USR49470,MCH1903,24755.66,False,2026-01-20 14:00:42,UTR4367024611,False,,SUCCESS,False,False,,,,,
TXN00011180,USR27777,MCH8727,779.0,False,2026-02-05 04:44:20,UTR2042391999,False,5411,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00014447,USR51274,MCH2058,22352.42,False,2026-03-21 04:32:32,UTR3187229453,False,5812,FAILED,False,False,,,,,Restaurant
TXN00013026,USR66547,MCH8021,97.74,False,2026-03-28 06:22:36,UTR2704012214,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00018761,USR18442,MCH6441,449.89,False,2026-01-28 02:19:57,UTR8390866002,False,5812,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00003217,USR15783,MCH9133,4140.46,False,2026-03-10 00:19:55,UTR9783653161,False,7011,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00010241,USR30582,MCH8707,13657.01,False,2026-03-04 19:47:33,UTR9016553003,False,5912,PENDING,False,False,,,,,Medical / Pharmacy
TXN00009878,USR34683,MCH9126,9312.41,False,2026-02-20 04:34:47,UTR1266816713,False,5411,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00004281,USR20863,MCH2688,4074.89,False,2026-02-22 03:04:53,UTR2794737399,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00019251,USR15872,MCH9057,20024.16,False,2026-03-27 23:00:47,UTR9179793896,False,5411,SUCCESS,False,True,,ACTIVE,,,Grocery
TXN00012474,USR67873,MCH9171,8264.47,False,2026-01-18 10:23:12,UTR8913011997,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00011573,USR75008,MCH2533,2185.0,False,2026-03-16 10:00:22,UTR0586348659,False,5812,PENDING,True,True,Medical / Pharmacy,ACTIVE,REJECTED,MEDIUM,Medical / Pharmacy
TXN00002596,USR24879,MCH4621,19385.9,False,2026-01-28 23:19:31,UTR7099722024,False,,SUCCESS,True,True,Book Store,ACTIVE,VERIFIED,LOW,Book Store
TXN00007988,USR60624,MCH9268,11337.01,False,2026-03-14 05:21:18,UTR4093369675,False,5912,SUCCESS,True,False,,,VERIFIED,LOW,Medical / Pharmacy
TXN00013123,USR87859,MCH8192,1669.75,False,2026-02-24 22:19:32,UTR3667703534,False,5812,SUCCESS,True,True,Grocery,INACTIVE,VERIFIED,MEDIUM,Grocery
TXN00012538,USR59446,MCH3966,18031.18,False,2026-03-20 02:56:55,UTR9123340374,False,5411,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00007184,USR38348,MCH1202,19282.91,False,2026-01-21 15:46:05,UTR9647085143,False,,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00015721,USR49412,MCH5699,10050.0,False,2026-01-17 13:15:23,UTR7362312676,False,5812,SUCCESS,True,False,,,VERIFIED,LOW,Restaurant
TXN00014778,USR46411,MCH2239,432.16,False,2026-02-26 03:38:02,UTR1659224446,False,4131,SUCCESS,True,False,,,VERIFIED,MEDIUM,Transportation
TXN00000995,USR89891,MCH5132,9030.74,False,2026-03-16 11:00:07,UTR6509794566,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00001385,USR52320,MCH1910,16421.85,False,2026-02-08 21:07:16,UTR7168825952,False,,SUCCESS,False,False,,,,,
TXN00002511,USR33230,MCH5140,1571.0,False,2026-01-20 09:19:45,UTR2944508338,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00015625,USR19485,MCH9086,11586.11,False,2026-02-15 12:04:13,UTR3450599799,False,,SUCCESS,True,False,,,PENDING,MEDIUM,
TXN00008093,USR89551,MCH3831,14651.0,False,2026-01-01 21:16:49,UTR6411899844,False,7011,FAILED,True,False,,,PENDING,UNKNOWN,Hotel / Lodging
TXN00006016,USR66512,MCH3030,18839.36,False,2026-02-01 00:41:19,UTR2043675016,False,5411,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00009772,USR18400,MCH1997,8476.64,False,2026-01-28 09:35:42,UTR5492642218,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00019749,USR77386,MCH8117,24275.0,False,2026-01-17 03:16:01,UTR0009308471,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00010065,USR29798,MCH1152,3711.87,False,2026-03-07 13:32:32,UTR9987522103,False,,SUCCESS,False,True,,ACTIVE,,,
TXN00018394,USR29277,MCH6499,11449.16,False,2026-01-07 05:59:33,UTR9719967758,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00017462,USR71853,MCH3568,5757.44,False,2026-03-29 06:13:30,UTR1745582589,False,,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00019010,USR22182,MCH2735,3580.77,False,2026-03-12 12:18:28,UTR1205233734,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00000010,USR72748,MCH5922,17704.73,False,2026-01-10 00:00:00,UTR8575386415,False,,SUCCESS,False,False,,,,,
TXN00003922,USR82459,MCH1990,10011.3,False,2026-02-21 16:08:41,UTR9517015639,False,7011,SUCCESS,True,True,Telecom,ACTIVE,PENDING,LOW,Telecom
TXN00005458,USR54555,MCH2447,9779.03,False,2026-03-05 00:41:58,UTR4985418108,False,5411,FAILED,False,True,Transportation,INACTIVE,,,Transportation
TXN00010400,USR79990,MCH3146,12300.36,False,2026-01-04 22:50:07,UTR7248280061,False,5411,FAILED,False,True,Transportation,ACTIVE,,,Transportation
TXN00017502,USR74075,MCH9543,6857.88,False,2026-01-13 01:09:24,UTR4914817627,False,5912,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00008317,USR71384,MCH8228,21674.86,False,2026-01-04 20:00:53,UTR6703479727,False,7011,SUCCESS,True,False,,,VERIFIED,LOW,Hotel / Lodging
TXN00010932,USR82725,MCH1269,9294.27,False,2026-03-10 11:49:14,UTR7281585850,False,,SUCCESS,True,True,Apparel,ACTIVE,VERIFIED,LOW,Apparel
TXN00017075,USR77018,MCH8345,14260.5,False,2026-01-28 12:00:59,UTR9474323272,False,7011,SUCCESS,False,True,Hotel / Lodging,INACTIVE,,,Hotel / Lodging
TXN00003149,USR38220,MCH8683,19686.8,False,2026-01-15 11:03:24,UTR7588975404,False,5411,PENDING,False,False,,,,,Grocery
TXN00000522,USR39468,MCH9012,9528.46,False,2026-03-08 17:59:03,UTR9180179327,False,5912,SUCCESS,True,True,Grocery,INACTIVE,VERIFIED,MEDIUM,Grocery
TXN00005239,USR34958,MCH5088,969.64,False,2026-01-20 05:41:00,UTR4232714651,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00007129,USR14895,MCH8376,8119.42,False,2026-01-24 21:37:46,UTR4852562994,False,5411,FAILED,True,False,,,VERIFIED,LOW,Grocery
TXN00009956,USR73915,MCH6163,8743.36,False,2026-01-25 22:45:00,,True,5912,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00015154,USR48343,MCH7012,5282.12,False,2026-03-23 06:51:22,UTR5710874567,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00013116,USR42202,MCH4995,13056.62,False,2026-01-07 13:26:12,UTR2360069629,False,5912,SUCCESS,True,False,,,VERIFIED,LOW,Medical / Pharmacy
TXN00017213,USR69160,MCH9521,15555.27,False,2026-01-20 18:48:04,UTR6717524372,False,5912,SUCCESS,True,True,Apparel,INACTIVE,VERIFIED,LOW,Apparel
TXN00000948,USR47192,MCH9509,22501.47,False,2026-01-26 06:12:29,UTR2133559223,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00016489,USR31146,MCH9304,24672.05,False,2026-03-30 11:37:37,UTR8830490566,False,,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00009802,USR20339,MCH6422,5008.22,False,2026-01-29 00:11:09,UTR2295232451,False,,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00000896,USR17977,MCH6585,5132.56,False,2026-01-01 13:44:19,UTR5122781216,False,5912,SUCCESS,True,True,Grocery,INACTIVE,VERIFIED,HIGH,Grocery
TXN00002060,USR95826,MCH5695,13640.34,False,2026-01-22 18:31:42,UTR2007317190,False,7011,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00015698,USR38355,MCH6712,17691.39,False,2026-03-08 10:01:03,,True,5411,FAILED,False,False,,,,,Grocery
TXN00018651,USR27625,MCH3219,8404.67,False,2026-03-20 10:09:32,UTR0607463164,False,5411,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00006861,USR46968,MCH3224,1806.95,False,2026-02-09 04:01:47,UTR1539878125,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00010545,USR45142,MCH1212,22635.28,False,2026-01-08 03:20:11,UTR1114900215,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00006177,USR55453,MCH8484,14044.25,False,2026-03-13 05:25:10,UTR8362410483,False,5912,SUCCESS,True,True,Medical / Pharmacy,SUSPENDED,VERIFIED,LOW,Medical / Pharmacy
TXN00005909,USR58281,MCH7935,5519.56,False,2026-03-28 20:19:02,UTR6282063034,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00006381,USR38389,MCH5781,15017.36,False,2026-01-27 09:25:01,UTR0629712495,False,5411,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00010047,USR77307,MCH3365,5811.03,False,2026-03-23 00:00:00,UTR1547640878,False,5812,SUCCESS,True,False,,,VERIFIED,HIGH,Restaurant
TXN00019709,USR49220,MCH9414,1914.7,False,2026-02-24 21:16:23,UTR2118442771,False,4131,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00005556,USR19994,MCH6613,17761.68,False,2026-02-13 19:34:33,UTR8352885714,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00001099,USR36213,MCH7997,19491.82,False,2026-02-17 08:04:25,UTR6495766073,False,7011,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00013541,USR79978,MCH2218,11730.67,False,2026-02-11 23:54:37,UTR1429837553,False,4131,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00004852,USR68598,MCH1510,9546.6,False,2026-03-19 01:38:12,UTR0148334103,False,5812,FAILED,True,False,,,REJECTED,LOW,Restaurant
TXN00018884,USR34710,MCH8921,8311.16,False,2026-03-23 23:25:14,UTR6296489424,False,5812,SUCCESS,True,True,Grocery,INACTIVE,VERIFIED,MEDIUM,Grocery
TXN00009621,USR38913,MCH1605,11059.48,False,2026-02-17 07:58:22,UTR1922928531,False,,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00012570,USR99053,MCH4070,3263.43,True,2026-02-16 00:28:28,UTR7792839338,False,5411,PENDING,False,False,,,,,Grocery
TXN00006788,USR90226,MCH8650,20129.28,False,2026-01-22 21:33:57,UTR7336191541,False,4131,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00015171,USR22094,MCH9768,4239.5,False,2026-02-01 01:58:43,UTR0701565657,False,4131,SUCCESS,True,False,,,VERIFIED,LOW,Transportation
TXN00015348,USR15798,MCH9834,14109.81,False,2026-03-09 08:29:54,UTR1076049656,False,5411,SUCCESS,True,True,Grocery,ACTIVE,VERIFIED,LOW,Grocery
TXN00019556,USR58837,MCH3283,12393.52,False,2026-03-24 02:06:56,UTR6118978486,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00017120,USR43738,MCH3037,6898.13,False,2026-03-19 01:34:27,UTR5033495172,False,5411,SUCCESS,True,True,Grocery,ACTIVE,VERIFIED,UNKNOWN,Grocery
TXN00001963,USR92969,MCH9605,20996.66,False,2026-01-08 00:00:00,UTR6138078571,False,5812,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00012949,USR43013,MCH5135,22112.94,False,2026-02-27 12:38:00,UTR1209026473,False,4131,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00010600,USR59914,MCH2033,11853.25,False,2026-03-25 04:53:36,UTR6199739165,False,5812,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00004063,USR67544,MCH7784,19136.43,False,2026-03-16 15:54:46,UTR7122902541,False,5912,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00014220,USR88195,MCH1653,12218.07,False,2026-02-27 00:57:19,UTR7523860637,False,5411,SUCCESS,True,True,Hotel / Lodging,ACTIVE,VERIFIED,LOW,Hotel / Lodging
TXN00001808,USR42158,MCH9497,4638.04,False,2026-01-12 07:52:28,UTR3878469514,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00001428,USR29034,MCH4644,23795.78,False,2026-01-03 19:16:14,UTR0291373285,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00018869,USR86709,MCH5399,2341.6,False,2026-02-01 03:57:34,UTR1083026148,False,5812,FAILED,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00000959,USR50475,MCH8674,4165.0,False,2026-03-15 00:18:35,UTR3256620224,False,5812,SUCCESS,True,True,Restaurant,ACTIVE,VERIFIED,LOW,Restaurant
TXN00015198,USR72096,MCH4812,22822.0,False,2026-01-22 20:27:18,UTR1477147606,False,5912,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00006078,USR87150,MCH5068,13607.27,False,2026-03-26 14:35:03,UTR3841744042,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00010128,USR70899,MCH7410,21171.11,False,2026-01-18 21:21:50,UTR8137412502,False,5912,SUCCESS,True,False,,,VERIFIED,LOW,Medical / Pharmacy
TXN00001677,USR22440,MCH6987,2032.17,False,2026-02-24 22:42:36,UTR6251783898,False,5411,SUCCESS,True,False,,,VERIFIED,MEDIUM,Grocery
TXN00001894,USR66469,MCH7704,5108.85,False,2026-03-29 10:23:21,UTR1423993901,False,5812,FAILED,False,False,,,,,Restaurant
TXN00008419,USR87865,MCH6171,19020.01,False,2026-03-11 16:42:01,UTR2047493518,False,,SUCCESS,True,True,Restaurant,INACTIVE,PENDING,MEDIUM,Restaurant
TXN00012871,USR65935,MCH8161,17821.0,False,2026-03-11 06:16:17,UTR9703460209,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00015293,USR97543,MCH9920,17443.89,False,2026-03-05 02:50:15,,True,,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00018591,USR41646,MCH4700,3948.18,False,2026-03-05 03:23:41,UTR8934211909,False,7011,SUCCESS,False,True,,ACTIVE,,,Hotel / Lodging
TXN00013200,USR11930,MCH6986,4655.68,False,2026-02-21 15:19:20,,True,5411,PENDING,False,True,Grocery,ACTIVE,,,Grocery
TXN00014942,USR10749,MCH6860,5035.08,False,2026-02-04 13:36:29,UTR0163397265,False,7011,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00019018,USR91487,MCH8223,5759.51,False,2026-02-24 21:28:58,UTR8055516635,False,,FAILED,True,False,,,VERIFIED,MEDIUM,
TXN00012776,USR82478,MCH7779,10490.55,False,2026-03-26 00:00:00,UTR5812533469,False,5411,SUCCESS,True,True,Apparel,ACTIVE,REJECTED,LOW,Apparel
TXN00018458,USR51654,MCH7514,16537.13,False,2026-01-18 23:47:25,UTR6562650910,False,5912,SUCCESS,True,True,Department Store,ACTIVE,VERIFIED,UNKNOWN,Department Store
TXN00005918,USR88490,MCH7243,16663.52,False,2026-01-05 00:00:00,UTR4647076745,False,5912,SUCCESS,True,False,,,VERIFIED,MEDIUM,Medical / Pharmacy
TXN00000013,USR43166,MCH8391,20812.74,False,2026-03-28 14:55:44,UTR4731316528,False,4131,SUCCESS,True,True,,ACTIVE,VERIFIED,LOW,Transportation
TXN00019788,USR55241,MCH5925,1816.43,False,2026-01-29 04:12:27,UTR3256638140,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00000609,USR64811,MCH7099,12590.4,False,2026-03-25 21:24:54,UTR5097704205,False,4131,SUCCESS,True,False,,,PENDING,LOW,Transportation
TXN00018633,USR75341,MCH2635,18549.25,False,2026-03-29 17:25:37,UTR1751319250,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00017442,USR19126,MCH9954,17346.21,False,2026-01-08 01:15:51,UTR9089268461,False,5812,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00018235,USR49903,MCH1416,2626.58,False,2026-03-01 22:05:00,UTR8670627293,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00014451,USR40767,MCH8017,22169.29,False,2026-03-02 20:31:05,UTR9727743081,False,5912,FAILED,False,False,,,,,Medical / Pharmacy
TXN00010662,USR55564,MCH7798,1208.71,False,2026-01-02 13:07:11,UTR4469774396,False,,SUCCESS,False,False,,,,,
TXN00005520,USR11398,MCH7652,16101.26,False,2026-01-26 17:59:23,UTR5218482776,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00010335,USR71742,MCH4291,4168.69,False,2026-01-13 16:10:29,UTR3198436635,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00001456,USR91436,MCH9826,23274.41,False,2026-02-10 08:09:45,UTR5004639509,False,5411,SUCCESS,False,True,,ACTIVE,,,Grocery
TXN00012488,USR79672,MCH3139,1612.74,False,2026-02-14 00:00:00,UTR3430893212,False,,SUCCESS,True,True,Apparel,INACTIVE,VERIFIED,LOW,Apparel
TXN00007450,USR63429,MCH8300,2915.68,True,2026-03-19 21:29:41,UTR6024164791,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00006054,USR81581,MCH2015,9860.82,False,2026-03-27 00:00:00,UTR8463562696,False,5411,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00012373,USR47821,MCH3422,9256.39,False,2026-02-17 15:45:07,UTR2947220442,False,7011,PENDING,False,False,,,,,Hotel / Lodging
