merchant_id,merchant_name,state,mcc_clean,merchant_category_clean,business_type_clean,city_clean,onboarding_date_clean,merchant_status_clean,avg_ticket_was_negative,declared_avg_ticket_size_clean,settlement_account_on_file
MCH6148,"Sem, Aggarwa1 and Uppa1",Uttar Pradesh,5311,Department Store,Sole Proprietor,Lko,2025-11-29 06:29:00,INACTIVE,False,3148.18,True
MCH6477,Gopal-Dewan,Maharashtra,5699,Apparel,Sole Proprietor,Mumbai,2025-12-20 00:00:00,ACTIVE,False,1828.26,True
MCH2535,MODY-GREWAL,Maharashtra,5699,Apparel,Sole Proprietor,Mumbai,2026-02-11 00:00:00,ACTIVE,False,1997.41,True
MCH6392,Thaman Ltd,West Bengal,7011,Hotel / Lodging,Partnership,Kolkata,2023-08-03 00:00:00,ACTIVE,False,691.37,True
MCH4822,SAMA-KEER,Telangana,4131,Transportation,Private Limited,Hyderabad,2025-08-07 00:00:00,ACTIVE,False,736.6,False
MCH8384,"Tella, Batra and Baral",Punjab,5311,Department Store,Individual,Jalandar,2023-04-08 00:00:00,ACTIVE,False,,False
MCH8344,Purohit-Ravi,Maharashtra,5311,Department Store,Private Limited,Pune,2023-09-04 21:29:50,ACTIVE,False,337.58,False
MCH5599,Peri-Bhatti,Maharashtra,5942,Book Store,Individual,Mumbai,2023-06-06 05:11:00,ACTIVE,False,8103.17,False
MCH7767,Nadkarni-Pathak,Tamil Nadu,7011,Hotel / Lodging,Individual,Chennai,2025-07-10 07:50:00,ACTIVE,False,3595.48,False
MCH7024,gandhi-kunda,Uttar Pradesh,5942,Book Store,Private Limited,Lko,2024-04-22 00:00:00,ACTIVE,False,184.56,False
MCH2814,"SANI, KHARE AND RAMACHANDRAN",Punjab,5912,Medical / Pharmacy,Partnership,Jalandhar,2024-02-24 00:00:00,ACTIVE,False,1581.52,True
MCH1563,Mandal-Biswas,Rajasthan,4814,Telecom,Partnership,Jaipur,2023-11-10 00:00:00,SUSPENDED,True,376.51,True
MCH4021,"BALAKRISHNAN, MISTRY AND VIG",Telangana,5912,Medical / Pharmacy,Individual,Hyderabad,2025-04-12 00:00:00,ACTIVE,False,1395.91,True
MCH6947,Sen LLC,Telangana,5912,Medical / Pharmacy,Individual,Hyderabad,2025-05-29 00:00:00,ACTIVE,False,820.37,True
MCH2463,"Pillai, Tank and Das",Tamil Nadu,7011,Hotel / Lodging,Sole Proprietor,Chennai,2025-08-13 00:00:00,ACTIVE,False,1834.3,True
MCH2829,Narain Ltd,Karnataka,5999,Misc Retail,Sole Proprietor,Bangalore,2023-02-15 14:46:04,ACTIVE,False,1912.36,False
MCH9237,GOKHALE INC,Punjab,5912,Medical / Pharmacy,Private Limited,Ldh,2025-09-28 00:00:00,ACTIVE,False,1901.54,True
MCH6832,"Chaudry, Barman and Patla",Uttar Pradesh,5812,Restaurant,Sole Proprietor,Lucknow,2024-09-03 00:00:00,INACTIVE,False,617.14,True
MCH6512,"Sagar, Deep and Rao",Telangana,,,Sole Proprietor,Hyderabad,2025-01-11 00:00:00,ACTIVE,False,,True
MCH1630,Yogi-Agate,West Bengal,5942,Book Store,Partnership,Kolkata,2023-10-31 00:00:00,ACTIVE,False,444.27,True
MCH4191,"Mangal, Seshadri and Kakar",Maharashtra,5699,Apparel,Private Limited,Pune,2024-01-26 00:00:00,ACTIVE,False,1192.21,False
MCH6854,Singh-Pandya,Punjab,5942,Book Store,Partnership,Amritsar,2023-07-22 14:48:37,ACTIVE,False,353.0,False
MCH3893,Dhingra-Chaudhuri,Tamil Nadu,5912,Medical / Pharmacy,Sole Proprietor,Chennai,2025-08-03 00:00:00,ACTIVE,False,2445.5,True
MCH9728,"Dass, Sengupta and Halder",Tamil Nadu,5411,Grocery,Sole Proprietor,Chennai,2024-10-29 12:12:00,ACTIVE,False,6287.55,False
MCH7951,Peri Group,Rajasthan,7011,Hotel / Lodging,Sole Proprietor,Jaipur,2024-02-21 00:00:00,ACTIVE,True,981.55,False
MCH7600,Bora Inc,Punjab,5999,Misc Retail,Private Limited,Jalandar,2025-01-09 00:00:00,ACTIVE,False,582.46,False
MCH8832,"Korpal, Dugar and Grover",Punjab,5411,Grocery,Individual,Ludhiana,2025-10-27 07:47:00,ACTIVE,False,2140.7,True
MCH9979,"Bandi, Gupta and Sarma",Punjab,4131,Transportation,Private Limited,Ludhiana,2023-04-13 00:00:00,SUSPENDED,True,979.52,False
MCH9514,Prakash Gr0up,Uttar Pradesh,5912,Medical / Pharmacy,Partnership,Lko,2024-10-06 00:00:00,INACTIVE,False,2338.36,True
MCH8838,"KALA, SIDHU AND KURUVILLA",Tamil Nadu,5912,Medical / Pharmacy,Partnership,Chennai,2023-02-11 00:00:00,INACTIVE,False,593.62,False
MCH5980,MISRA-GANGULY,West Bengal,4131,Transportation,Individual,Kolkata,2025-08-13 00:00:00,ACTIVE,False,2762.0,True
MCH4261,"Kar, Krishnan and Nadig",Maharashtra,5411,Grocery,Partnership,Mumbai,2024-10-07 08:24:11,ACTIVE,False,1395.9,False
MCH9128,"Vig, Menon and Prabhakar",Delhi,5942,Book Store,Sole Proprietor,Delhi,2023-08-30 06:57:00,ACTIVE,False,594.0,True
MCH8545,Taneja and Sons,Rajasthan,5411,Grocery,Private Limited,Jaipur,2025-07-06 00:00:00,ACTIVE,False,1926.0,False
MCH8048,"kaul, master and deo",Telangana,4814,Telecom,Individual,Hyderabad,2025-02-15 00:00:00,ACTIVE,False,2683.93,True
MCH9803,Rastogi Ltd,Rajasthan,,,Partnership,Jaipur,2025-01-29 05:08:38,ACTIVE,False,3135.89,False
MCH6361,"Saran, Dhar and Chaudhry",Delhi,7011,Hotel / Lodging,Sole Proprietor,Delhi,2023-04-18 22:29:15,ACTIVE,False,701.89,True
MCH7279,das plc,Rajasthan,5999,Misc Retail,Partnership,Jaipur,,ACTIVE,False,1157.26,True
MCH2753,"Karan, Ganguly and Desai",Punjab,5999,Misc Retail,Private Limited,Amritsar,2023-03-31 00:00:00,ACTIVE,False,1254.6,False
MCH1380,Mahal-Khare,Maharashtra,5999,Misc Retail,Private Limited,Mumbai,2025-02-23 00:44:00,ACTIVE,False,3004.0,True
MCH5898,Virk-Mani,Delhi,5699,Apparel,Partnership,Delhi,2025-08-23 00:00:00,ACTIVE,False,2502.05,True
MCH5900,Sarraf-Nagar,West Bengal,5912,Medical / Pharmacy,Sole Proprietor,Kolkata,2024-03-23 06:41:25,ACTIVE,False,380.94,True
MCH6718,Chaudry-Ramachandran,Uttar Pradesh,4814,Telecom,Individual,Lucknow,2024-07-19 00:00:00,ACTIVE,False,1635.83,True
MCH9002,MANNE LTD,Punjab,,,Partnership,Amritsar,2023-04-11 00:00:00,ACTIVE,False,2336.66,True
MCH9732,Pal-Kaur,Punjab,5699,Apparel,Individual,Jalandar,2023-06-25 00:00:00,ACTIVE,False,1508.45,True
MCH3219,Aggarwal Group,Uttar Pradesh,5311,Department Store,Partnership,Lko,2025-08-29 00:00:00,ACTIVE,False,1058.64,True
MCH4330,"Viswanathan, Morar and Barad",Punjab,4131,Transportation,Individual,Jalandhar,2023-10-04 00:00:00,ACTIVE,False,151.73,False
MCH2842,ANNE LTD,Delhi,5699,Apparel,Partnership,Delhi,2023-03-04 00:00:00,ACTIVE,False,1642.14,False
MCH2684,Barad-Jaggi,Delhi,5942,Book Store,Sole Proprietor,Delhi,2024-04-13 01:13:00,ACTIVE,False,518.0,True
MCH4223,"Bajwa, Khurana and Sinha",Karnataka,,,Sole Proprietor,Bangalore,2025-03-15 00:00:00,ACTIVE,False,585.1,False
MCH7470,"Din,GuptaandRatti",Delhi,5311,Department Store,Partnership,Delhi,2023-09-21 00:00:00,INACTIVE,False,684.47,True
MCH2596,Vasa PLC,Telangana,4131,Transportation,Sole Proprietor,Hyderabad,2025-08-20 22:49:00,ACTIVE,True,2736.9,False
MCH8272,"Kaur, Barad and Sengupta",Punjab,5411,Grocery,Partnership,Amritsar,2023-04-11 00:00:00,ACTIVE,False,2250.0,True
MCH5785,Vohra Inc,Maharashtra,5699,Apparel,Partnership,Mumbai,2023-06-25 00:00:00,ACTIVE,False,1694.59,True
MCH9835,Mahajan-Pingle,Rajasthan,7011,Hotel / Lodging,Private Limited,Jaipur,2025-09-22 00:00:00,ACTIVE,False,2477.71,False
MCH8435,Bajwa-Sandhu,Rajasthan,5699,Apparel,Individual,Jaipur,2024-08-11 00:00:00,ACTIVE,True,5825.04,True
MCH3739,Murty Ltd,Tamil Nadu,5311,Department Store,Private Limited,Chennai,2025-09-15 00:00:00,ACTIVE,False,571.15,True
MCH4765,madan-pandey,Telangana,5699,Apparel,Sole Proprietor,Hyderabad,2025-03-12 12:56:00,ACTIVE,False,1004.95,True
MCH9291,"Mukhopadhyay, Dua and Dada",Delhi,5699,Apparel,Sole Proprietor,Delhi,2023-12-24 00:00:00,ACTIVE,False,875.0,True
MCH9152,KARA-PARIKH,Uttar Pradesh,4814,Telecom,Sole Proprietor,Lucknow,2024-12-01 00:00:00,ACTIVE,False,5009.29,False
MCH2020,Prabhu-Kar,Punjab,5699,Apparel,Private Limited,Jalandhar,2025-03-15 21:17:00,SUSPENDED,False,2649.5,True
MCH7712,Sehgal Ltd,Uttar Pradesh,5411,Grocery,Partnership,Lucknow,,ACTIVE,False,2215.59,True
MCH3837,"Char, Naik and Sachdev",Delhi,5999,Misc Retail,Private Limited,Delhi,2026-01-25 00:00:00,ACTIVE,False,5233.0,True
MCH2032,"Doshi, Sur and Sarna",Maharashtra,,,Private Limited,Pune,2023-07-15 00:00:00,ACTIVE,False,771.07,False
MCH1788,"Dass, Rajagopal and Madan",Maharashtra,,,Private Limited,Pune,2024-11-12 00:00:00,SUSPENDED,False,1479.46,False
MCH1044,"Jha, Salvi and Setty",Telangana,5311,Department Store,Partnership,Hyderabad,2024-10-28 00:00:00,ACTIVE,False,1084.93,True
MCH9583,Khurana-Johal,Delhi,5411,Grocery,Partnership,Delhi,2024-04-30 09:32:52,ACTIVE,False,5627.6,True
MCH9207,"Gola, Prabhu and Sood",West Bengal,5311,Department Store,Private Limited,Kolkata,2025-02-14 20:21:36,ACTIVE,False,1107.16,True
MCH8820,Mistry Group,West Bengal,5812,Restaurant,Partnership,Kolkata,2025-10-19 00:00:00,ACTIVE,False,1132.45,True
MCH6448,"Kara, Mahal and Borah",Tamil Nadu,5699,Apparel,Individual,Chennai,2025-02-02 01:23:00,SUSPENDED,False,2308.59,True
MCH9764,More-Bhavsar,Maharashtra,5912,Medical / Pharmacy,Sole Proprietor,Pune,2024-09-06 22:28:13,ACTIVE,False,3514.68,True
MCH9354,"SRINIVASAN, BHARGAVA AND SATHE",Maharashtra,7011,Hotel / Lodging,Private Limited,Pune,2025-12-26 03:14:06,ACTIVE,False,272.4,True
MCH3024,Kade-Bhatia,Delhi,5812,Restaurant,Partnership,Delhi,2025-09-22 17:31:43,ACTIVE,False,2093.0,False
MCH8137,G0pa1-Mahajan,Karnataka,4131,Transportation,Partnership,Bangalore,2024-01-30 00:00:00,ACTIVE,False,561.1,True
MCH8741,Swaminathan-Kakar,West Bengal,4814,Telecom,Sole Proprietor,Kolkata,2024-08-17 15:49:00,ACTIVE,False,8897.16,True
MCH2579,More Inc,Rajasthan,,,Partnership,Jaipur,2024-06-05 00:00:00,ACTIVE,False,4068.74,False
MCH8919,Parmar Ltd,Karnataka,,,Private Limited,Bangalore,2023-12-24 00:00:00,ACTIVE,False,2228.63,False
MCH9927,"lall, bali and varughese",Uttar Pradesh,5812,Restaurant,Sole Proprietor,Lucknow,2025-12-09 00:00:00,ACTIVE,False,1410.0,True
MCH4643,Barad and Sons,Punjab,5942,Book Store,Individual,Ludhiana,2025-05-18 00:00:00,SUSPENDED,False,3490.79,True
MCH2411,SARAF-GOLA,Rajasthan,4131,Transportation,Individual,Jaipur,2023-02-09 06:15:13,ACTIVE,False,2300.71,False
MCH1722,Patel-Warrior,West Bengal,7011,Hotel / Lodging,Individual,Kolkata,2025-03-15 00:00:00,ACTIVE,False,420.0,True
MCH6328,"Ray, Pandit and Bala",Tamil Nadu,4814,Telecom,Private Limited,Chennai,2025-11-27 00:31:00,ACTIVE,False,644.89,True
MCH3268,Kadakia-Rajan,Maharashtra,5699,Apparel,Sole Proprietor,Pune,2024-11-16 14:24:23,ACTIVE,False,2055.32,False
MCH8561,"Swaminathan, Sa1vi and Kant",Maharashtra,5699,Apparel,Private Limited,Mumbai,2025-04-19 00:00:00,ACTIVE,False,4447.81,True
MCH4030,Nayar PLC,Punjab,,,Private Limited,Amritsar,2023-08-02 19:27:00,ACTIVE,False,1079.32,False
MCH1626,"Pau, Iyengar and Khare",Delhi,5999,Misc Retail,Sole Proprietor,Delhi,2025-07-12 00:00:00,ACTIVE,False,550.42,True
MCH1272,Garg Inc,Rajasthan,4131,Transportation,Partnership,Jaipur,2023-05-28 22:37:00,ACTIVE,False,549.87,True
MCH9897,Modi PLC,Delhi,5699,Apparel,Individual,Delhi,2023-06-01 00:00:00,ACTIVE,True,1453.4,False
MCH6670,SAWHNEY INC,Karnataka,5411,Grocery,Individual,Bangalore,2026-01-17 00:00:00,ACTIVE,True,2332.15,True
MCH5292,Nori-Dugal,Maharashtra,5999,Misc Retail,Sole Proprietor,Poona,,INACTIVE,False,542.0,True
MCH2648,Batta LLC,Rajasthan,5999,Misc Retail,Partnership,Jaipur,2024-10-10 00:00:00,ACTIVE,False,416.94,False
MCH9114,Tiwari-0ak,Maharashtra,4814,Telecom,Individual,Pune,2026-01-16 00:00:00,ACTIVE,False,7090.63,False
MCH5154,DHINGRA-SUNDER,Maharashtra,5999,Misc Retail,Sole Proprietor,Poona,2025-06-14 00:00:00,ACTIVE,False,2001.0,True
MCH6060,Chacko-Sundaram,Rajasthan,4131,Transportation,Individual,Jaipur,2023-03-25 00:00:00,INACTIVE,False,2026.75,True
MCH6100,"PILLAY, MERCHANT AND SEM",Punjab,5942,Book Store,Private Limited,Jalandhar,2023-09-05 09:50:00,ACTIVE,False,1374.95,True
MCH9866,Sane-Dar,Uttar Pradesh,4814,Telecom,Partnership,Lko,2024-04-11 00:00:00,ACTIVE,False,910.27,False
MCH5722,Kant-Gara,Uttar Pradesh,7011,Hotel / Lodging,Partnership,Lucknow,2024-12-16 00:00:00,ACTIVE,False,1451.76,True
MCH7558,Nair-Tandon,Delhi,7011,Hotel / Lodging,Individual,Delhi,2025-09-24 00:00:00,ACTIVE,False,2209.65,True
MCH1429,Pal Ltd,Rajasthan,5411,Grocery,Individual,Jaipur,2024-10-13 00:00:00,ACTIVE,False,258.0,True
MCH7094,Narasimhan and Sons,Uttar Pradesh,5411,Grocery,Partnership,Lucknow,2023-04-03 07:40:00,ACTIVE,True,522.74,True
MCH3847,Nair PLC,Maharashtra,5311,Department Store,Sole Proprietor,Poona,,ACTIVE,False,660.47,False
MCH8529,Pradhan PLC,Delhi,5942,Book Store,Sole Proprietor,Delhi,2025-07-13 03:13:00,ACTIVE,False,476.91,False
MCH2287,Baral Inc,Delhi,5912,Medical / Pharmacy,Individual,Delhi,2025-06-11 00:00:00,ACTIVE,False,920.82,False
MCH6677,"DESHMUKH, CHOUDHRY AND LAD",Punjab,5912,Medical / Pharmacy,Private Limited,Jalandhar,2024-12-05 00:00:00,INACTIVE,False,2949.0,False
MCH2417,"Reddy, Patel and Manda",Karnataka,5912,Medical / Pharmacy,Individual,Bangalore,2025-03-13 00:00:00,ACTIVE,False,1553.29,True
MCH3289,Tripathi-Mandal,Tamil Nadu,4814,Telecom,Individual,Chennai,2024-12-29 00:00:00,ACTIVE,False,1368.37,True
MCH2601,"Mangal, Lalla and Desai",Punjab,4131,Transportation,Private Limited,Ludhiana,2025-02-19 00:00:00,ACTIVE,False,1601.46,True
MCH5287,Sachdeva PLC,Telangana,4131,Transportation,Partnership,Hyderabad,2024-02-06 00:00:00,ACTIVE,False,823.34,True
MCH8024,Banik PLC,Punjab,5411,Grocery,Individual,Jalandhar,2026-02-02 22:13:43,ACTIVE,False,1100.96,True
MCH4476,Parikh Group,West Bengal,5912,Medical / Pharmacy,Partnership,Kolkata,2025-09-10 00:24:37,ACTIVE,False,,False
MCH4738,Jha PLC,Karnataka,,,Sole Proprietor,Bangalore,2024-05-24 22:20:53,INACTIVE,False,1636.42,False
MCH7849,Lal-Wagle,Rajasthan,5311,Department Store,Sole Proprietor,Jaipur,2025-02-12 16:31:00,ACTIVE,False,4061.65,True
MCH5801,"Narasimhan, Grewal and Vora",Delhi,4131,Transportation,Private Limited,Delhi,2023-08-08 00:00:00,ACTIVE,False,1697.55,False
MCH8775,Bakshi-Shah,Delhi,5699,Apparel,Partnership,Delhi,2025-07-09 07:17:12,ACTIVE,False,480.13,False
MCH5999,NORI INC,Punjab,5999,Misc Retail,Private Limited,Jalandhar,2026-01-02 22:34:56,ACTIVE,False,629.41,True
MCH1726,RAJA AND SONS,Delhi,4131,Transportation,Private Limited,Delhi,2025-12-13 00:00:00,ACTIVE,False,639.24,False
MCH6296,"Goyal, Vora and Loke",Uttar Pradesh,5411,Grocery,Private Limited,Lucknow,,ACTIVE,False,538.0,False
MCH3431,Ghosh and Sons,Maharashtra,,,Sole Proprietor,Mumbai,2025-11-24 00:00:00,SUSPENDED,False,1904.92,True
MCH2696,"Dave, Chaudhari and Bhatti",Delhi,5411,Grocery,Individual,Delhi,2024-11-25 00:00:00,ACTIVE,True,9658.06,True
MCH3244,Murthy Group,Punjab,5912,Medical / Pharmacy,Private Limited,Jalandar,2025-03-07 05:29:26,ACTIVE,False,3366.47,False
MCH1887,Peri Inc,Karnataka,5311,Department Store,Private Limited,Bangalore,2023-02-26 00:00:00,ACTIVE,False,2706.7,False
MCH2186,Venkatesh and Sons,Uttar Pradesh,5912,Medical / Pharmacy,Sole Proprietor,Lko,2025-11-23 00:00:00,ACTIVE,False,661.82,False
MCH5905,KARNIK LTD,Maharashtra,5812,Restaurant,Individual,Poona,2026-02-05 00:00:00,ACTIVE,False,653.53,True
MCH3725,Balan Inc,West Bengal,5912,Medical / Pharmacy,Sole Proprietor,Kolkata,2024-10-04 18:42:00,ACTIVE,False,2579.6,True
MCH1222,Dass-Dugar,West Bengal,5411,Grocery,Sole Proprietor,Kolkata,2023-11-07 18:19:21,ACTIVE,False,,False
MCH6383,Char PLC,Karnataka,4814,Telecom,Sole Proprietor,Bangalore,2023-10-28 04:05:00,ACTIVE,False,266.0,False
MCH5753,Handa Inc,Telangana,5812,Restaurant,Sole Proprietor,Hyderabad,2025-11-04 23:27:50,ACTIVE,False,3518.1,True
MCH6465,Mody Ltd,Tamil Nadu,5699,Apparel,Sole Proprietor,Chennai,2025-03-01 00:00:00,SUSPENDED,False,307.0,False
MCH7201,"patil, mahajan and issac",Maharashtra,5999,Misc Retail,Private Limited,Mumbai,2025-03-16 00:00:00,ACTIVE,False,282.54,True
MCH2169,"Munshi, Srinivas and Ramanathan",Tamil Nadu,5942,Book Store,Partnership,Chennai,2024-09-07 00:00:00,ACTIVE,False,351.61,False
MCH8692,Singhal-Mane,Punjab,5999,Misc Retail,Partnership,Jalandhar,2025-07-24 00:00:00,ACTIVE,False,1884.81,True
MCH5312,Choudhary Inc,West Bengal,5411,Grocery,Partnership,Kolkata,2023-07-27 00:00:00,ACTIVE,False,1438.2,False
MCH2299,Ahluwalia Inc,Punjab,4131,Transportation,Partnership,Ludhiana,2024-12-02 23:31:00,ACTIVE,False,2936.54,False
MCH7870,"Kalla,MoreandSwamy",Rajasthan,5912,Medical / Pharmacy,Private Limited,Jaipur,2025-03-04 00:00:00,ACTIVE,False,681.25,True
MCH3880,Sankaran-M0dy,Telangana,4131,Transportation,Sole Proprietor,Hyderabad,2026-02-26 18:34:00,ACTIVE,False,794.44,True
MCH1292,Gera-Nayak,Tamil Nadu,7011,Hotel / Lodging,Sole Proprietor,Chennai,2023-09-25 00:00:00,ACTIVE,False,267.0,False
MCH7162,Ranganathan-Chakraborty,Maharashtra,5699,Apparel,Private Limited,Poona,2025-02-17 00:00:00,ACTIVE,False,1830.64,True
MCH5110,"deshpande, verma and shenoy",Maharashtra,5942,Book Store,Private Limited,Pune,2024-11-11 00:00:00,INACTIVE,True,555.9,False
MCH8104,CHACKO GROUP,Karnataka,7011,Hotel / Lodging,Private Limited,Bangalore,2024-01-02 09:22:31,ACTIVE,False,,True
MCH9185,Om Ltd,West Bengal,5812,Restaurant,Partnership,Kolkata,2025-09-22 00:00:00,INACTIVE,False,311.59,True
MCH1133,Shere Ltd,Karnataka,5912,Medical / Pharmacy,Partnership,Bangalore,2025-06-10 00:00:00,ACTIVE,False,11501.53,False
MCH7411,"Bhasin, Soman and Savant",Tamil Nadu,4814,Telecom,Sole Proprietor,Chennai,,ACTIVE,False,2298.88,False
MCH9290,"Gole, Viswanathan and Brahmbhatt",Punjab,7011,Hotel / Lodging,Partnership,Ldh,,INACTIVE,False,1704.51,False
MCH7829,Hora Ltd,Rajasthan,4131,Transportation,Partnership,Jaipur,2025-05-06 00:00:00,ACTIVE,False,422.0,True
MCH9523,"Tank, Uppal and Malhotra",Maharashtra,5912,Medical / Pharmacy,Partnership,Pune,2025-10-25 00:00:00,ACTIVE,False,5060.01,False
MCH7295,Palan-Ray,Karnataka,7011,Hotel / Lodging,Partnership,Bangalore,2023-02-02 10:44:00,ACTIVE,False,1161.77,False
MCH1628,"rao, buch and kala",Uttar Pradesh,5912,Medical / Pharmacy,Individual,Lko,2025-01-08 16:04:25,ACTIVE,False,789.95,False
MCH4416,Raju and S0ns,Karnataka,5999,Misc Retail,Individual,Bangalore,2025-10-04 00:00:00,INACTIVE,False,3955.0,True
MCH4687,GOEL LLC,Uttar Pradesh,5942,Book Store,Individual,Lucknow,2023-01-30 00:00:00,ACTIVE,False,820.0,True
MCH4284,Chawla LLC,Punjab,4131,Transportation,Sole Proprietor,Ldh,2026-02-13 00:00:00,ACTIVE,False,385.0,True
MCH8518,Srivastava-Parsa,Rajasthan,5699,Apparel,Individual,Jaipur,2024-09-11 00:00:00,ACTIVE,False,191.84,False
MCH9753,Chowdhury and Sons,Maharashtra,4814,Telecom,Individual,Mumbai,2023-07-06 13:36:00,ACTIVE,False,559.33,True
MCH2951,"THAKUR, SUBRAMANIAM AND AGRAWAL",Maharashtra,7011,Hotel / Lodging,Partnership,Mumbai,2026-02-06 00:00:00,ACTIVE,True,3115.69,True
MCH8878,Kashyap-Behl,West Bengal,7011,Hotel / Lodging,Sole Proprietor,Kolkata,2023-07-21 00:00:00,ACTIVE,False,228.35,False
MCH1136,"bahri, kanda and seth",Tamil Nadu,5942,Book Store,Private Limited,Chennai,2023-07-17 00:00:00,ACTIVE,False,896.84,True
MCH1665,Salvi Group,Karnataka,5699,Apparel,Individual,Bangalore,2025-11-30 00:00:00,ACTIVE,False,946.53,True
MCH4888,Saha-Jani,Punjab,4814,Telecom,Sole Proprietor,Ludhiana,2025-11-20 00:00:00,ACTIVE,False,308.77,False
MCH8422,Kakar-Bera,Punjab,5699,Apparel,Sole Proprietor,Amritsar,2025-10-03 00:00:00,ACTIVE,False,661.76,True
MCH7113,"Jain,BhattiandSha",Tamil Nadu,5942,Book Store,Partnership,Chennai,2025-07-30 15:17:22,SUSPENDED,False,1921.99,True
MCH5023,CHATTERJEE-KALLA,Maharashtra,5912,Medical / Pharmacy,Partnership,Mumbai,2024-12-31 00:00:00,ACTIVE,True,5484.78,True
MCH7795,Prakash LLC,Rajasthan,4131,Transportation,Sole Proprietor,Jaipur,2025-06-28 04:41:24,ACTIVE,False,956.79,False
MCH3980,Chadha-Raval,Karnataka,5699,Apparel,Partnership,Bangalore,2023-04-14 00:00:00,ACTIVE,False,1323.06,True
MCH7356,"Divan, Rastogi and Prabhu",Uttar Pradesh,5942,Book Store,Partnership,Lucknow,2025-07-22 00:00:00,ACTIVE,True,306.91,True
MCH5451,Divan LLC,Rajasthan,5411,Grocery,Partnership,Jaipur,2025-05-14 00:00:00,ACTIVE,False,2492.35,False
MCH7252,"Krishnamurthy, Pandit and Mukherjee",Telangana,5942,Book Store,Sole Proprietor,Hyderabad,2025-08-01 00:00:00,ACTIVE,False,1234.51,True
MCH2111,Dubey-Oommen,Punjab,7011,Hotel / Lodging,Individual,Ludhiana,2023-07-26 08:03:00,ACTIVE,False,5111.16,False
MCH2370,Mutti-Sarma,Delhi,5699,Apparel,Individual,Delhi,2024-08-03 00:00:00,ACTIVE,False,6053.56,False
MCH2533,"Chhabra, Shah and Tella",Rajasthan,5912,Medical / Pharmacy,Sole Proprietor,Jaipur,2025-03-05 00:00:00,ACTIVE,False,2439.28,False
MCH6019,Chatterjee Ltd,Delhi,,,Private Limited,Delhi,2026-01-25 00:00:00,ACTIVE,False,100.27,True
MCH5477,Mahajan Ltd,Karnataka,5699,Apparel,Individual,Bangalore,2025-09-01 00:00:00,ACTIVE,False,3690.89,True
MCH9460,"Oza, Balakrishnan and Kapoor",Tamil Nadu,5942,Book Store,Individual,Chennai,,ACTIVE,False,481.26,True
MCH7737,"Sarma, Tripathi and Chandra",Maharashtra,4131,Transportation,Sole Proprietor,Mumbai,2023-09-19 00:00:00,ACTIVE,True,1625.72,True
MCH7985,"Ba1ay, Mammen and Raman",Uttar Pradesh,5812,Restaurant,Partnership,Lko,2023-12-16 19:17:00,ACTIVE,False,2429.67,False
MCH2613,"Grewal, Gade and Bhattacharyya",West Bengal,4814,Telecom,Private Limited,Kolkata,2023-06-04 01:02:27,SUSPENDED,False,1066.15,False
MCH4424,"Date, Soman and Lall",Tamil Nadu,5311,Department Store,Private Limited,Chennai,2024-02-01 22:21:10,ACTIVE,True,410.17,True
MCH3203,Randhawa-Pant,Rajasthan,5311,Department Store,Partnership,Jaipur,2024-12-16 07:20:41,ACTIVE,False,,True
MCH4478,Shenoy Inc,Maharashtra,4131,Transportation,Private Limited,Pune,2024-04-19 20:17:16,ACTIVE,False,3749.72,False
MCH2801,"Khurana, Oza and Divan",Delhi,4814,Telecom,Private Limited,Delhi,2025-10-14 00:00:00,ACTIVE,False,406.76,False
MCH8972,VIG INC,West Bengal,5411,Grocery,Partnership,Kolkata,2024-08-17 00:00:00,ACTIVE,False,835.08,False
MCH7982,De0 Ltd,Punjab,5311,Department Store,Partnership,Ldh,2023-01-14 04:48:22,ACTIVE,False,579.0,True
MCH6069,Krish-Joshi,Punjab,,,Private Limited,Amritsar,2024-07-30 00:00:00,ACTIVE,False,252.19,True
MCH4209,Bahri-Kari,Rajasthan,4131,Transportation,Individual,Jaipur,2025-12-29 00:00:00,ACTIVE,False,1717.86,False
MCH8899,bedi and sons,West Bengal,5699,Apparel,Private Limited,Kolkata,2025-02-25 00:00:00,SUSPENDED,False,,True
MCH6061,Anand-Savant,Punjab,5411,Grocery,Sole Proprietor,Amritsar,2026-02-08 12:13:00,ACTIVE,True,625.71,False
MCH3669,"Dutta, Banerjee and Saini",Uttar Pradesh,5999,Misc Retail,Private Limited,Lucknow,2024-09-03 00:00:00,ACTIVE,False,2883.4,True
MCH9375,"Bhalla, Koshy and Sule",Punjab,,,Individual,Ldh,2023-07-28 23:16:10,INACTIVE,False,924.32,True
MCH5503,Suri Ltd,West Bengal,4131,Transportation,Private Limited,Kolkata,2024-08-30 18:32:00,ACTIVE,False,2446.68,False
MCH9386,Shankar Ltd,Punjab,4131,Transportation,Individual,Amritsar,2023-10-23 00:00:00,ACTIVE,True,252.98,True
MCH1679,"Chawla, Sura and Pal",Uttar Pradesh,4131,Transportation,Individual,Lko,2026-01-30 14:56:48,SUSPENDED,False,1030.0,True
MCH4716,Goda-Agate,Delhi,5411,Grocery,Sole Proprietor,Delhi,2026-01-07 00:00:00,ACTIVE,False,1438.61,True
